,song_name,key_signature	,harmonic_red,key_signature
643,"666---Rajesh-Roshan,-Lucky-Ali---Ek-Pal-Ka-Jeena_basic_pitch.mid",,"['vii', 'bii', 'bV', 'bii', 'biv', 'i', 'bVII', 'biv', 'bvii', 'i', 'iv42', 'v7', 'i', 'v42', 'biv', 'v7', 'i', 'biv', 'i', 'iv', 'VI65', 'VI65', 'i', 'i', 'i42', 'i', 'i', 'iv', 'i', 'iv', 'v42', 'iv', 'iv', 'vii', 'i42', 'i', 'i42', 'i6', 'iv', 'v42', 'iv', 'vii', 'vii', 'iii7', 'iii7', 'iii', 'iii7', 'iii', 'v65', 'VI', 'VII', 'v53', 'i53', 'v', 'i53', 'i', 'v', 'i', 'i', 'iv', 'i', 'i', 'i', 'i', 'i', 'ii42', 'i42', 'i', 'i7', 'i53', 'VII', 'i53', 'i42', 'iv', 'bII65', 'i53', 'i53', 'i7', 'i42', 'III', 'i', 'iii43', 'i', 'bII65', 'iv43', 'i42', 'i', 'i53', 'i53', 'iv', 'i', 'i', 'i42', 'i', 'i42', 'III65', 'i42', 'i42', 'III53', 'iii', 'VI', 'i', 'i', 'i42', 'v7', 'i53', 'i', 'i', 'i53', 'v7', 'i43', 'i43', 'i7', 'iv', 'i6', 'iii', 'v65', 'i', 'III', 'i53', 'vii', 'iv', 'i42', 'i', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'i42', 'bi', 'iv65', 'i', 'i', 'i53', 'III', 'III', 'iv6', 'iv43', 'i', 'iii', 'bi7', 'i42', 'i', 'i42', 'III7', 'iv42', 'iii7', 'i', 'v', 'i', 'III65', 'i', 'i', 'v', 'i53', 'i', 'VI65', 'i', 'iv', 'iv', 'vii', 'vii', 'vii', 'iii7', 'iii7', 'iii7', 'iii7', 'iii43', 'III', 'VII', 'i', 'i43', 'i', 'III65', 'i', 'III42', 'bi', 'i', 'v', 'bi', 'i', 'i', 'i', 'i', 'i42', 'i', 'i', 'i', 'i', 'v', 'i', 'i', 'i', 'i', 'i', 'i']",f# minor
644,667---Shankar-Mahadevan---Breathless-[Album---Breathless-'98]_basic_pitch.mid,,"['-', 'iii7', 'iii7', 'I', 'iii7', 'bIII', 'bIII', 'v7', 'vi65', 'ii42', 'i', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'V53', 'vi42', 'iii', 'iii', 'v', 'bv', 'v', 'I6', 'ii', 'v', 'v', 'v', 'v', 'v', 'bv', 'V53', 'iii', 'v', 'V53', 'v', 'V53', 'V53', 'V53', 'V53', 'V', 'V53', 'v', 'V53', 'bv', 'V', 'V53', 'vi42', 'v', 'ii', 'bv', 'v', 'bv', 'bv', 'iii65', 'v', 'v', 'v', 'V', 'bv', 'v', 'iii65', 'i', 'I64', 'v', 'V53', 'v', 'v', 'v', 'v', 'vi42', 'iii65', 'iii65', 'V', 'v', 'bIII', 'bIII', 'bvi', 'V', 'iv', 'bvi42', 'bvi42', 'bvi42', 'v']",A major
645,668---Yo-Yo-Honey-Singh---Blue-Eyes_basic_pitch.mid,,"['ii42', 'v', 'ii42', 'v', 'V', 'ii42', '#vi7', 'i', '#vi7', '#vi7', '#ii43', '#ii7', '#vi', '#ii43', '#vi7', '#ii43', 'ii7', '#ii43', '#ii7', '#vi7', 'i', '#ii43', '#vi', '#vi7', '#vi7', 'v', 'i', 'v', 'v', 'v', 'v', '#III', '#ii', 'iv', '#ii', '#v', '#ii', '#v', '#v43', '#ii7', 'ii42', '#ii43', '#ii43', 'ii43', 'v', 'v', '#vi7', 'i', 'i', '#ii7', '#vi7', 'i', '#vi7', '#vi7', '#vi7', '#vi7', '#v', '#v', '#v', '#v', '#v', '#v', '#v', '#v', 'VII65', '#v43', 'i', '#vi7', '#vi42', 'i', '#vi42', 'ii7', 'ii43', 'ii7', 'ii43', '#ii43', '#vi7', '#ii', '#ii7', '#v', 'iv', '#v', '#vi7', '#vi7', '#v', '#ii7', '#vi65', '#ii43', 'v', 'ii43', '#vi', 'v', '#vi7', 'ii7', '#ii43', '#ii7', '#vi', '#ii7', '#ii43', 'i', '#ii43', '#vi7', '#ii7', '#vi7', '#vi7', 'i', 'v', '#v', '#vi', '#vi']",b- minor
646,"669---Pritam,-KK,-Sandeep-Shrivastava---Hai-Junoon_basic_pitch.mid",,"['i', 'i', 'i43', 'i', 'v', 'i', 'V53', 'iv', 'V53', 'i', 'i', 'V42', 'iv', 'V', 'i', 'V', 'iv', 'v7', 'I53', 'i', 'iv', 'iv', 'V7', 'i', 'V', 'IV53', 'v7', 'ii43', 'vi43', 'I', 'iv7', 'V53', 'vi7', 'iii', 'vi', 'v', 'i', 'vi7', 'I6', 'ii', 'iv', 'vi7', 'iv42', 'vi53', 'v', 'vi42', 'vi65', 'iii', 'ii', 'ii65', 'I64', 'i43', 'IV', 'i', 'vi42', 'IV', 'vi7', 'ii7', 'vi42', 'I53', 'i', 'iv', 'IV', 'V', 'i', 'i', 'IV53', 'IV', 'i', 'I65', 'iv', 'IV53', 'V', 'vi53', 'iii', 'iv', 'IV53', 'v', 'v', 'v', 'v7', 'v7', 'i43', 'vi42', 'IV7', 'v', 'I', 'i', 'iv', 'vii', 'i43', 'IV', 'iii7', 'ii', 'i', 'vi42', 'vi7', 'I', 'ii', 'I', 'vi7', 'iii', 'v', 'i', 'i', 'vi7', 'iii', 'ii', 'i', 'i', 'i', 'I64', 'i', 'IV53', 'IV53', 'V', 'i', 'i', 'IV53', 'V42', 'I53', 'I53', 'IV', 'IV53', 'V', 'vi7', 'iii53', 'iv', 'IV', 'v', 'v', 'v', 'v', 'v7', 'i', 'vi42', 'vii', 'v', 'i', 'I53', 'iv', 'ii65', 'V53', 'IV', 'iii', 'ii7', 'i', 'i', 'vi7', 'iii', 'ii', 'ii65', 'IV', 'I', 'ii7', 'i', 'i', 'vi42', 'I6', 'ii', 'i', 'i', 'i', 'v', 'iv']",D major
647,"670---Pritam,-Mohit-Chauhan,-Sandeep-Shrivastava---Tune-Jo-Na-Kaha_basic_pitch.mid",,"['I', 'i', 'i', 'I', 'I53', 'i', 'iv', 'iv', 'I53', 'iv', 'iv43', 'I64', 'I', 'iv', 'I', 'iv7', 'i', 'I', 'ii65', 'i', 'i', 'ii65', 'I', 'i', 'iv', 'I53', 'I', 'ii65', 'I', 'I', 'iv7', 'iv43', 'v43', 'ii42', 'I53', 'i', 'ii65', 'vi', 'iii', 'IV', 'vi42', 'iii', 'IV', 'I53', 'i', 'ii', 'i', 'i', 'ii65', 'i', 'I64', 'ii65', 'i', 'iii7', 'iv', 'i', 'I6', 'iv', 'i', 'vi6', 'IV42', 'iv7', 'IV', 'V53', 'i', 'I53', 'I', 'i7', 'iv43', 'iv42', 'iv7', 'ii65', 'i', 'vi53', 'iii', 'IV', 'vi', 'iii', 'ii', 'I53', 'i', 'ii65', 'I64', 'ii42', 'iv7', 'I53', 'I', 'ii65', 'iv', 'I', 'iv', 'i', 'V', 'ii65', 'ii', 'IV7', 'IV53', '#v42', 'i', 'i', 'I', 'I', 'I7', 'i', 'I', 'vi43', 'iv7', 'IV', 'vi42', 'i', 'I', 'iv', 'iv', 'I', 'vi43', 'ii65', 'IV53', 'v', 'vi42', 'iii', 'IV', 'vi42', 'vii', 'IV', 'i', 'i', 'iv', 'I53', 'ii42', 'I', 'I64', 'I', 'ii65', 'I53', 'v', 'ii', 'vi65', 'V', 'IV', 'vi42', 'V', 'IV', 'I', 'iv43', 'ii65', 'iii', 'iii42', 'iii', 'ii65', 'I', 'IV6', 'iv', 'I6', 'v']",F major
648,"671---Pritam,-Mohit-Chauhan---Yeh-Dooriyan_basic_pitch.mid",,"['vi53', 'I6', 'iii53', 'vi42', 'IV7', 'vi7', 'I6', 'V53', 'IV53', 'vi53', 'iii7', 'vi', 'V', 'vi53', 'vi53', 'vi53', 'vi7', 'vi43', 'vi65', 'V', 'vi53', 'vi53', 'vi53', 'vi', 'iii7', 'I', 'iii42', 'vi', 'ii42', 'iii7', 'ii', 'ii', 'vi6', 'iii', 'ii', 'vi', 'vi53', 'iii65', 'v', 'IV65', 'iii43', 'vii43', 'vi', 'iii53', 'vi', 'vi65', 'vi64', 'V', 'vi53', 'vi7', 'vi6', 'i', 'iii', 'vi7', 'vi65', 'vi53', 'iii', 'vi', 'vi65', 'vi', 'iii65', 'iii', 'I', 'iii6', 'I', 'vi42', 'vi53', 'vi7', 'vi42', 'ii', 'iii7', 'iv7', 'v42', 'vi42', 'vi', '#vi53', 'vi64', 'ii', 'vi6', 'I', 'iii7', 'ii', 'ii42', 'I64', 'I', 'vi53', 'ii', 'I', 'iii65', 'ii', 'vi', 'ii42', 'I6', 'IV65', 'I53', 'iii53', 'IV', 'IV53', 'vi42', 'ii43', 'vi65', 'I', 'v', 'vi', 'vi', 'vi', 'iii65', 'vi53', 'v', 'I', 'v', 'vi7', 'vi53', 'vi', 'I6', 'iii', 'i', 'I7', 'iii64', 'iii64']",B- major
649,672---Ganesh-Hegde---Main-Deewana_basic_pitch.mid,,"['ii7', '#vii', 'I', 'ii', 'i42', 'VI7', 'VI', 'v', 'VII', 'ii42', '#iv', 'v65', 'iv', 'v65', 'ii42', 'ii42', 'iii42', 'III42', 'v65', 'iv', 'III64', 'VII', 'i7', 'III43', 'i7', 'i', 'ii43', 'III65', 'i', 'ii7', 'i', 'v', 'v65', 'iv', 'iv', 'ii42', 'ii42', 'iii43', 'V', 'v65', 'iv', 'v65', 'VII', 'v', 'i42', 'i', 'i42', 'ii42', 'v6', 'i', 'VII53', 'VII', 'v', 'III42', 'III', 'i42', 'v6', 'v', 'i', 'VII', 'i', 'iv', 'v', 'i', 'v', 'iv53', 'i7', 'vi42', 'v', 'iv', 'VII7', 'VII', 'VI65', 'i7', '#vi', 'vii', 'i7', 'i42', 'iv', 'III', 'v6', 'i7', 'iii43', 'iii43', 'i', 'VII', '#i42', 'i', 'VII53', 'VII', 'v', 'i7', 'i42', 'v', '-', 'vii', '#iii43', 'i7', 'VII', 'iii', 'ii6', 'i', 'i7', 'III', 'VI65', 'VI', '#vi65', 'V', 'i', 'ii43', 'v7', 'iv', 'i7', 'i43', 'i7', 'i42', 'v7', 'v', 'v43', 'i7', 'VII', 'III65', 'i', 'VII53', 'i42', 'i', 'ii', 'ii42', 'VII', 'i42', 'V43', 'i7', 'v7', 'iv', '#vi', '#i7', 'i42', 'ii', 'ii', 'ii65', 'i42', '#i', 'VII65', 'i42', '-', 'VII', 'v', 'i42', 'VII', 'V', 'i', 'VII', 'VII42', 'i', 'VII53', 'VII', 'v53', 'i', 'v43', 'iii43', 'i', 'VII', 'VI7', 'v7', 'ii', 'ii42', 'ii42']",g minor
650,"673---KK,-Shaan,-Kunal,-Pravin-Mani---O-Humdum-Suniyo-Re-(From-Saathiya-)_basic_pitch.mid",,"['v', 'i', 'vi', 'V', 'i53', 'V', 'i', 'VI', 'i42', 'vii42', 'iv43', 'i53', 'vi', 'III', 'ii43', 'III', 'III42', 'V', 'ii42', 'VI42', 'i42', 'vii42', 'i42', 'vii42', 'i42', 'III', 'vi', 'iv65', 'VI42', 'i', 'vii', 'VI6', 'VI42', 'i53', 'ii42', 'i42', 'III65', 'iii', 'iii', 'IV42', 'v6', 'vii', 'iii', 'ii', 'VII', 'i42', 'iii', 'iii', 'iii', 'III', 'iv7', 'iii', 'ii', 'i', 'vii', 'i', 'vii42', 'i42', 'iv65', 'i43', 'vi', 'i42', 'VI53', 'VI7', 'iii', 'V', 'i', '#vii7', 'i42', 'vii42', 'V', 'VI', 'VI6', 'VI', 'VI', 'ii43', 'III', 'i', 'vi', '#vii', 'iv6', 'i42', 'i7', 'i42', 'vi', 'i43', 'i7', 'vii', 'iii', 'v53', 'III53', 'iv65', 'v6', 'i42', 'iii', 'iii42', 'VII', 'i43', 'iii', 'iii', 'iv', 'III43', 'iv43', 'III53', 'ii', 'VII', 'i42', 'i42', 'vi', 'VI', 'v', 'V', 'i7', 'V', 'i', 'v', 'i', 'i']",a minor
651,"674---Lucky-Ali,-Shreya-Ghoshal---Aahista-Aahista-(From-Bachna-Ae-Haseeno-)_basic_pitch.mid",,"['i', 'VII', 'ii7', 'v', 'v', 'i7', 'vii', 'vii', 'v53', '#vi65', 'vii', 'i', 'ii', 'ii', 'ii', 'v', 'v', 'v', 'v', 'v7', 'III65', 'III65', 'i43', 'v7', 'III65', 'III65', 'i43', 'v7', 'v65', 'ii7', 'v', 'v', 'IV', 'ii65', 'III42', 'III7', 'i6', 'IV53', 'III65', 'III7', 'i', 'ii53', 'i', 'VII53', 'VI', 'III', 'i', 'iii43', 'VI64', 'III6', 'v6', 'VII42', 'vi', 'III7', 'v', 'iv6', 'i6', 'v', 'v', 'v', 'ii', 'i', 'ii', 'v53', 'v', 'v', 'III7', 'i', 'iv', 'vii', 'vii7', 'ii43', 'v', 'vii', 'vii7', 'i', 'III53', '#vi42', '#vi', 'vii42', 'VII65', 'III', 'III7', 'i', 'IV53', 'III65', 'III', 'i', 'ii7', 'v53', 'VII42', 'VI64', 'III65', 'v6', 'VII42', 'VI', 'v', 'v', 'III6', 'i', 'i', 'v', 'iii', 'ii65', 'i', 'v', 'i', 'i', 'III65', 'i', 'i', 'VI7', 'v', 'ii53', 'vii7', 'vii43', 'VI', 'v', 'vii7', 'IV64', 'ii43', 'III53', 'VII42', 'v53', 'v53', 'iv', 'III7', 'III', 'VI42', 'IV', 'III65', 'i6', 'ii7', 'v', 'v6', 'v', 'vi', 'v53', 'VII53', 'VI', 'III53', 'v', 'v7', 'v', 'iv', 'ii7', 'v', 'v', 'ii7', 'v', 'v53', 'i6', '#vi', '#vi42', 'III65', 'i', 'ii7', 'v', 'v6', 'VI', 'iv42', 'v53', 'VII53', 'VI64', 'III53', 'v', 'VII', 'VI64', 'III', 'v', 'vi', 'VI', 'III53', 'v', 'v']",d minor
652,"675---Jatin-Lalit,-Alka-Yagnik,-Babul-Supriyo---Hum-Tum-(From-Hum-Tum-)_basic_pitch.mid",,"['I', 'iv7', 'IV42', 'vi42', 'IV42', 'iv7', 'v', 'bii42', 'i', 'vi7', 'iv7', 'i', 'vi42', 'iv', 'i', 'vi', 'ii65', 'i', 'ii43', 'v42', 'i', 'I', 'ii42', 'ii42', 'I', 'v', 'bVII53', 'bVII', 'I', 'IV', 'I', 'i', 'ii53', 'IV42', 'I64', 'i', 'ii65', 'i', 'i', 'ii65', 'i', 'bvii', 'ii42', 'I', 'IV', 'iv', 'I53', 'ii7', 'I53', 'i', 'I', 'ii65', 'i', 'bi', 'vi', 'iii7', 'bi6', 'IV64', 'iv', 'bi', 'bVII53', 'IV64', 'I', 'ii7', 'IV', 'IV53', 'v', 'iv', 'i', 'IV64', 'ii64', 'v', 'bi', 'iv', 'i', 'I', 'ii65', 'i', 'I', 'ii', 'v6', 'I', 'I53', 'IV', 'iv', 'I53', 'IV', 'vi65', 'i', 'i', 'I', 'v7', 'bi', 'I', 'I64', 'I64', 'i', 'v', 'iii', 'vi7', 'I64', 'v', 'i', 'i', 'iv', 'iv', 'vi7', 'IV', 'ii42', 'IV53', 'bi', 'iv', 'iv', 'IV53', 'ii7', 'vi', 'IV', 'i', 'i', 'I', 'ii65', 'i', 'I', 'ii42', 'v65', 'bVII', 'I53', 'vi65', 'iv', 'i', 'ii53', 'IV', 'I53', 'I53', 'ii65', 'i', 'ii42', 'ii65', 'v', 'bvii', 'i', 'iii42', 'IV53', 'I', 'bi', 'ii7', 'iv', 'I53', 'IV53', 'i', 'v', 'ii7', 'i', 'vi65', 'IV', 'i', 'v', 'ii42', 'i', 'bVI42', 'IV', 'iv', 'bv', 'v']",E major
653,"676---Jatin-Lalit,-Sonu-Nigam,-Kajol,-Aamir-Khan,-Sunidhi-Chauhan---Mere-Haath-Mein-(From-Fanaa-)_basic_pitch.mid",,"['i7', 'i', 'iv43', 'i', 'iv', 'i', 'i64', 'ii42', 'i53', 'ii42', 'i', 'v42', 'iv', 'iv', '#i64', 'i53', '#v7', 'iv', 'iv', '#i64', 'iv', 'iv', 'iv', 'iv', '#i', 'iv', 'i', 'i', 'vii', 'IV', 'iii', 'iv', 'iv', 'iv', 'iv42', 'iv', 'i', 'iv', 'VII53', 'vii7', 'i', '#i', 'iv', 'iv', 'iv43', '#i', 'i', '#v7', 'i', 'ii', 'vii', 'iii7', 'ii65', 'iv42', 'V', '#v', 'i', 'i', '#iv43', '#iv', 'I', 'i', '#vi65', 'iv', 'i43', 'i', 'iv', 'iv', 'IV53', 'III', 'III64', 'VII', 'i', 'iv', 'iv', 'iv43', 'iv', 'i', 'iv', 'vii', 'IV', '#v', '#i', 'iv', 'iv', 'i', 'i', 'i', 'iv', 'III', 'i64', 'v42', 'v', 'i', 'IV', 'i64', '#v', 'i', 'i', 'v42', '#iv', 'iv42', 'i', '#iii', 'iv', '#v42', '#i', 'i', 'i', 'iv', 'v', 'ii42', 'iv', '#vi65', 'iv', 'III53', 'III64', 'v6', 'iv', 'iv', 'iv', '#i', 'i', 'i7', 'i', 'vii', '#v42', 'III', 'i', 'iv', 'iv', 'i', '#i', '#iii7', 'iv43', 'iv', 'i7', 'ii42', 'ii42', 'i', 'i', 'i']",c minor
654,"677---Pritam,-KK---O-Meri-Jaan_basic_pitch.mid",,"['III', 'iii', 'iii', 'ii42', 'i', 'ii42', 'i7', 'III53', 'III53', 'i65', 'i', 'i', 'i', 'III', 'i', 'i7', 'v', 'v7', 'vi', 'iii', 'iii', 'i', 'i7', 'III65', 'v', 'v', 'III53', 'i65', 'i7', 'iv7', 'VII64', 'VII53', 'III', 'III53', 'III6', 'VI', 'VI', 'VII', 'VII', 'III', 'i', 'iv', 'iv', 'VII64', 'vii', 'III', 'III6', 'III', 'VI53', 'vii42', 'VII', 'iii', 'v', 'VI', 'i', 'v', 'iv53', 'vii', 'i', 'i7', 'iv43', 'III', 'iv', 'i7', 'iv7', 'iv7', 'iii', 'iv42', 'iii', 'i7', 'iv43', 'iv7', 'v65', 'iii', 'III', 'i65', 'i', 'iii', 'i65', 'i', 'iv', 'iv', 'i7', 'III53', 'iii', 'i7', 'i7', 'iv', 'vii', 'vi', 'III', 'III6', 'III', 'VI', 'VII42', 'i42', 'III7', 'v', 'iv', 'i', 'v53', 'iv', 'i', 'i53', 'i', 'i7', 'IV53', 'i', 'i', 'IV53', 'i', 'i', 'IV53', 'iv', 'i', 'IV53', 'iv', 'bi', 'i6', 'iv7', 'v42', 'iv', 'i', 'v42', 'i', 'bii', 'bii', 'VI64', 'iv', 'vii', 'vii', 'i', 'v53', 'VI', 'iv42', 'v53', 'iv53', 'VII', 'v53', 'VI', 'VII64', 'i7', 'VI', 'vii', 'i', 'i53', 'i', 'i', 'i', 'i', 'i53', 'i7']",e minor
655,678---KK---Mera-Pehla-Pehla-Pyaar_basic_pitch.mid,,"['vii', 'I', 'I7', 'I7', 'I42', 'vi', 'I6', 'i7', 'I53', 'i', 'vii', 'i7', 'i', 'i7', 'I', 'i', 'V', 'I7', 'I53', 'I53', 'vi43', 'I53', 'IV65', 'vi', 'iii', 'I', 'i', 'I', 'iv', 'vi', 'vi42', 'v', 'i', 'i', 'I', 'vi42', 'vi', 'vi42', 'i', 'I', 'iv', 'i', 'vi', 'iii', 'iii', 'IV53', 'IV53', 'ii65', 'i', 'vi42', 'iii65', 'iii', 'IV53', 'bVII53', 'iv', 'I53', 'iii', 'iii7', 'vi', 'iii', 'bVII', 'bVII', 'vi65', 'bVI65', 'i', 'i', 'i', 'vi65', 'vi65', 'IV53', 'i', 'vi65', 'I53', 'i', 'vi65', 'vi43', 'vi42', 'iii', 'iv7', 'iv', 'ii7', 'I7', 'I', 'i7', 'ii', 'vi', 'v', 'i', 'I53', 'i', 'vi', 'vi', 'iii', 'i', 'I', 'I', 'vi65', 'ii', 'iii', 'iii', 'IV53', 'IV53', 'ii', 'i', 'i', 'vi42', 'iii', 'vi', 'v42', 'bVII', 'I53', 'vi64', 'v', 'vi', 'iv7', 'bVII', 'bVII', 'vi', 'IV', 'ii65', 'i7', 'i', 'I', 'I65', 'vii42', 'I6', 'i', 'vii', 'I7', 'I', 'I42', 'I7', 'i', 'I', 'i']",D major
656,"679---Shankar-Mahadevan,-Alyssa-Mendonsa---Uff-Teri-Adaa_basic_pitch.mid",,"['i', 'I64', 'I64', 'i', 'i', 'I64', 'I64', 'I64', 'I', 'I64', 'i', 'iv', 'iv43', 'IV', 'vi7', 'i', 'iv', 'IV', 'vi42', 'i', 'iv', 'vi', 'V', 'i', 'iv', 'IV65', 'i', 'iv', 'v', 'V7', 'i', 'iv', 'IV65', 'I64', 'iv7', 'IV53', 'I64', 'i', 'I6', 'vii', 'I43', 'iv7', 'iv7', 'ii65', 'ii', 'v', 'ii65', 'ii', 'I', 'I64', 'ii65', 'ii43', 'v', 'ii65', 'ii65', 'ii65', 'iv', 'v42', 'v64', 'iv', 'ii65', 'v', 'v', 'ii7', 'ii65', 'i', 'vii', 'ii65', 'vii', 'V42', 'ii42', 'ii65', 'i', 'i', 'ii65', 'ii65', 'iii42', 'ii65', 'iv', 'iv', 'i', 'ii65', 'i7', 'I', 'V42', 'iv7', 'ii65', 'IV53', 'iv', 'ii6', 'ii65', 'v', 'I', 'iv7', 'vi', 'i', 'v', 'ii43', 'ii7', 'iv', 'IV', 'ii65', 'vi7', 'bvii', 'I', 'IV64', 'ii', 'vi42', 'I', 'V64', 'ii42', 'I64', 'iii42', 'vii', 'iii42', 'IV53', 'IV', 'IV53', 'I', 'I53', 'I53', 'I', 'i', 'I42', 'i', 'I', 'i7', 'I42', 'II65', 'II65', 'ii6', 'v', 'ii65', 'bvii', 'ii7', 'iv', '#iv', 'ii65', 'ii7', 'i', 'iv7', 'ii7', 'iv', 'iv', 'I7', 'v', 'iv', 'vii', 'vi7', 'v42', 'i']",D major
657,680---Shankar-Mahadevan---Dil-Chahta-Hai_basic_pitch.mid,,"['ii42', 'v', 'iv', '#iii', 'i43', '#iii', 'v', 'iv', 'v', 'ii', 'v', '#vi', 'v42', 'V', 'v43', '#vi42', 'VII', 'v7', 'iv', 'iv43', 'iv', 'iv', 'iv', 'IV7', '#vi', 'ii7', 'v', 'v43', '#vi6', 'ii53', 'iv', 'i', 'i', 'v53', 'i43', 'v43', 'v7', 'v42', 'v7', 'i43', 'v', 'v', 'v43', 'V', 'i', 'v7', 'iv', 'v', 'i', 'v7', 'v', '#ii6', 'i', '#ii42', 'iv', '#ii42', 'IV53', 'i7', '#ii65', 'i', 'i', 'iv43', 'iv43', 'iv', 'ii42', 'IV53', 'I', 'v', 'v43', 'i', 'ii43', 'ii53', 'i', 'i', 'i7', 'v7', 'iv', 'V43', '#i', 'v7', 'v7', 'v43', 'ii', 'v42', 'v7', 'i', 'v', 'v', 'i7', 'iv', 'i7', 'i7', 'v', 'v7', 'IV', 'v53', 'IV', 'v53', '#vi42', 'v', 'vii', 'iv', 'IV53', '#ii42', '#ii65', 'i', '#ii42', 'vii', '#ii42', 'IV53', 'i', 'i', '#vi42', 'v7', 'v', 'i', 'v42', '#vi42', 'v42', 'v7', 'iv', 'iv', 'I', 'iv', 'iv', 'IV7', 'ii', 'v', 'v64', 'vii65', 'ii43', 'ii53', 'i', 'i', 'i', 'i', 'i', 'iv', 'i', 'v', 'i', 'v43', 'iv', '#ii7', 'iv', '#ii42', 'IV53', 'i', '#ii7', 'i', '#vi', 'i', 'i', 'v']",f minor
658,"681---Udit-Narayan,-Alka-Yagnik---Jaane-Kyon-Log-Pyar_basic_pitch.mid",,"['v', 'v', 'vi42', 'i43', 'v', 'V', 'v', 'vi42', 'V', 'v', 'V', 'V', 'v', 'V', 'vi42', 'v', 'v', 'V', 'v', 'v', 'v', 'V', 'bv', 'V', 'i43', 'vi42', 'v', 'V', 'i43', 'IV', 'vi42', 'vi42', 'iv', 'bvi7', 'i', 'V', 'vi42', 'iv', 'bIII65', 'iv', 'iii65', 'i', 'V', 'V', 'vi42', 'bIII65', 'V', 'vi42', 'i43', 'i', 'V', 'vi42', 'vi42', 'v', 'i', 'bv', 'i', 'vi43', 'vi7', 'v', 'i', 'V', 'V53', 'v', 'V', 'V53', 'v', 'v', 'iii42', 'iii65', 'iii', 'iii65', 'v', 'V', 'v', 'v', 'V', 'v', 'i', 'i', 'V53', 'v', 'bv', 'v', 'v', 'v', 'bvi42', 'vi42', 'bvi42', 'v', 'V53', 'v', 'v', 'v', 'bVI65', 'ii', 'V', 'v', 'v', 'iii', 'ii', 'v', 'iii42', 'bv', 'v', 'v', 'v', 'V', 'bIII', 'i', 'bIII64', 'iii', 'I', 'i6', 'iv', 'v6', 'bv', 'bIII', 'bIII65', 'V53', 'i43', 'i', 'V53', 'v', 'V42', 'i43', 'i64', 'bIII', 'v', 'vi42', 'v', 'v', 'bIII', 'bIII', 'bIII', 'vi42', 'v', 'v', 'vi42', 'bIII', 'v', 'v', 'v', 'v']",A major
659,"682---Shankar-Mahadevan,-Shaan,-KK---Koi-Kahe-Kehta-Rahe_basic_pitch.mid",,"['bvi', '-', 'ii', '-', '-', '-', '-', 'v', 'v', 'v', 'v', 'i', 'v', 'i', 'v', 'bv', 'i', 'i', 'i', 'v', 'v', 'i', 'bv', 'v', 'i', 'i', 'bv', 'i', 'i', 'i', 'v', 'v', 'i', 'i', 'i', 'v7', 'biv', 'v', 'v', 'v', 'vi42', 'vi65', 'vi65', 'bVI42', 'i', 'v', 'v', 'bVI7', 'ii42', 'ii', 'ii42', 'i', 'ii42', 'v7', 'i', 'v', 'v', 'v', 'i64', 'i', 'i', 'v', 'v7', 'v7', 'v', 'iv', 'ii', 'v', 'vi65', 'bvi7', 'vi42', 'i', 'v', 'vi42', 'i', 'v', 'v7', 'v7', 'i', 'i', 'v', 'i', 'v7', 'i', 'v7', 'i', 'v', 'v', 'i', 'i', 'i', 'v7', 'i', 'v', 'i', 'v7', 'i', 'v', 'iv', 'v7', 'v', 'i', 'ii', 'v7', 'v', 'bi', 'vi42', 'v', 'v', 'bi', 'vi42', 'vi42', 'v', 'bv', 'i', 'i', 'i', 'v', 'bVI7', 'v', 'bi', 'vi42', 'i', 'bvi7', 'v', 'bVI7', 'i', 'v', 'bv', 'bVI7', 'i', 'i', 'v', 'i', 'vi42', 'bi', 'i', 'v', 'bi', 'v', 'ii', 'i', 'bVI', 'vi42', 'i', 'i', 'ii43', 'vi42', 'i', 'vi42', 'vi42', 'vi42', 'i', 'vi42', 'i', 'v', 'v', 'bVI7', 'i', 'i', 'v', 'i', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v']",B major
